borrower_id,age,gender,education_level,employment_type,years_experience,household_size,rural_urban,monthly_income_usd,loan_amount_usd,loan_amount_local,tenor_days,term_months,interest_rate_apr,interest_rate_daily,repayment_frequency,grace_period_days,loan_purpose,has_collateral,collateral_type,group_lending,previous_loans_count,previous_defaults,credit_score,inflation_rate,region_gdp_growth,default_30d,default_90d,default
6cba8a00-469c-4a30-a17b-6cb3f7f07526,43,Male,Secondary,Salaried,17,8,Urban,175.37,569.03,12625.83,173,6,12.47,0.000342,Weekly,5,Trading,0,None,1,0,0,509,8.26,4.1,0,0,0
1b7bc1ea-67b7-482d-a837-6088dd4e4f75,37,Female,None,Self-employed,8,3,Rural,50.99,50.0,1368.18,170,3,14.12,0.000387,Monthly,4,Agriculture,1,Land,0,3,0,547,8.68,1.37,0,0,0
f406e1bd-c47e-4735-a64a-88bee05eccef,44,Female,Secondary,Informal,14,2,Urban,78.5,76.15,1910.0,243,6,10.32,0.000283,Weekly,2,Agriculture,0,None,0,2,1,587,8.06,2.84,0,0,0
4ad3499f-28ca-4af5-ac4e-f921cf5ee14f,36,Female,Secondary,Informal,14,9,Urban,312.45,818.22,22301.8,86,12,18.4,0.000504,Bi-weekly,4,Agriculture,0,None,0,3,0,545,11.26,1.4,0,0,1
19bd4667-9a1c-40eb-a4c4-a3f294348d58,18,Male,Tertiary,Self-employed,2,4,Rural,348.55,514.82,12252.06,363,9,14.79,0.000405,Weekly,4,Agriculture,0,None,1,6,1,525,8.51,1.69,0,0,0
e2da5722-ca92-4b72-b762-8e43dfca4c73,47,Female,Secondary,Informal,12,8,Urban,284.73,811.93,23211.54,104,18,11.58,0.000317,Weekly,6,Agriculture,0,None,0,1,0,554,9.17,5.41,0,0,0
087a8ada-12d2-4b06-820b-65c8ce15067b,34,Male,Tertiary,Self-employed,7,5,Urban,292.0,470.93,10944.39,112,6,14.82,0.000406,Weekly,5,Health,1,Land,0,2,1,638,11.31,6.98,0,0,0
29a54d54-d616-491b-a0ad-f5eb9bfa408e,44,Male,Primary,Self-employed,13,8,Rural,118.34,712.39,18404.43,138,9,14.97,0.00041,Monthly,2,Agriculture,0,None,0,0,0,562,12.15,2.8,0,0,1
71d2dee7-d253-43b0-a915-a51276fcf152,43,Male,Secondary,Salaried,14,6,Urban,423.37,889.99,18960.38,315,9,16.47,0.000451,Bi-weekly,3,Services,0,None,0,3,0,475,6.64,2.69,0,0,0
1e66babf-76c0-4278-acde-3dd9e674ec50,26,Female,None,Self-employed,7,4,Rural,40.0,221.03,5372.85,175,9,14.63,0.000401,Weekly,3,Agriculture,1,Land,1,1,0,481,7.26,3.45,0,0,0
1bf77bef-08bb-4f2a-8553-8b367a97c5f4,24,Female,Secondary,Salaried,6,4,Rural,128.33,427.55,10643.93,147,6,12.69,0.000348,Bi-weekly,0,Trading,0,None,1,1,0,503,14.12,3.48,0,0,0
828826c1-781f-4474-8a41-887508bf6ca0,43,Female,Secondary,Informal,10,4,Urban,230.96,699.75,17494.39,218,12,14.35,0.000393,Bi-weekly,0,Trading,0,None,1,1,0,628,7.19,3.08,0,0,0
61e65c39-ba3a-441a-9ae2-e765930de410,31,Male,Secondary,Self-employed,1,4,Urban,200.18,287.33,6973.51,345,12,21.3,0.000584,Monthly,3,Trading,0,None,0,2,0,613,6.38,1.86,0,1,1
ac56a408-1041-4393-b920-41e8922f19c9,46,Male,None,Self-employed,14,5,Urban,125.78,604.71,15485.99,89,6,16.02,0.000439,Weekly,4,Services,0,None,1,2,0,566,15.57,1.87,0,0,0
e3dd9d2c-5a03-4fd3-956d-5522d3cb7dce,33,Male,Primary,Salaried,3,6,Urban,124.62,346.37,8386.63,313,3,12.09,0.000331,Weekly,9,Services,0,None,0,2,0,566,6.52,1.68,0,0,0
be5dca15-f6dd-4fb5-84c8-5097ef84f32b,47,Male,Primary,Informal,14,4,Rural,237.69,296.15,8046.09,222,6,18.01,0.000493,Monthly,3,Agriculture,0,None,1,3,0,688,7.62,1.72,0,0,0
feecaeb7-4076-470a-a6d0-e75ee0abff66,40,Female,Primary,Salaried,12,9,Urban,95.01,50.0,1285.67,268,3,22.0,0.000603,Bi-weekly,2,Agriculture,0,None,1,0,0,532,9.66,1.44,0,1,1
ff05818c-678b-4d1e-869e-5107be3d313d,38,Female,Secondary,Self-employed,5,9,Rural,213.3,523.02,12027.93,121,6,16.59,0.000454,Bi-weekly,5,Education,1,Equipment,0,1,0,603,9.6,1.78,0,0,0
01667a21-707f-4ba8-9885-7dcacb246fe5,31,Female,Primary,Informal,5,5,Rural,198.79,979.88,25087.46,216,3,14.82,0.000406,Monthly,1,Agriculture,0,None,1,5,2,422,5.39,2.3,0,0,1
b23e584d-f51a-4200-b547-56c75d4ea6c3,38,Female,Secondary,Unemployed,16,9,Urban,162.66,209.15,5210.68,276,3,10.56,0.000289,Monthly,7,Education,0,None,0,2,0,492,7.83,7.72,0,0,0
e00644fd-a905-4038-9aa9-de74d2d1e9ff,49,Male,Primary,Self-employed,12,8,Rural,176.48,222.26,4782.87,143,12,14.71,0.000403,Monthly,1,Trading,1,Equipment,1,1,0,516,10.33,2.12,0,0,0
de150a75-f6a8-410d-8c7d-110508ee1f22,34,Male,Tertiary,Self-employed,4,4,Urban,268.03,486.81,13280.39,169,6,11.3,0.00031,Monthly,4,Trading,0,None,0,1,1,549,14.02,5.94,0,0,0
75e9efd4-ecd1-411b-b7ef-5d55ea4faa07,41,Female,Tertiary,Informal,13,6,Rural,117.06,552.3,12965.31,142,18,15.88,0.000435,Bi-weekly,3,Education,1,Equipment,0,3,0,629,12.22,1.32,0,0,0
83fcfcd5-04b4-41c7-bc8a-fb20b58dabac,36,Female,Primary,Self-employed,5,5,Urban,76.99,50.0,1258.36,240,3,8.74,0.000239,Monthly,1,Agriculture,1,Equipment,0,2,0,465,8.98,4.43,0,0,0
84055f35-c257-454d-8de2-83905aea1812,36,Male,Tertiary,Self-employed,2,8,Rural,437.93,596.72,15260.56,284,12,16.73,0.000458,Weekly,2,Agriculture,0,None,1,2,0,691,9.9,2.9,0,0,0
7a686746-2426-4dd3-8840-7b576b3b7b8b,56,Female,Primary,Informal,16,3,Rural,129.67,151.03,3779.51,219,6,9.69,0.000266,Bi-weekly,1,Agriculture,1,Equipment,0,0,0,487,11.34,3.97,0,0,0
37dfb1d4-b22f-4418-9dad-b4e76b431cb9,49,Male,Tertiary,Salaried,9,2,Urban,210.25,648.05,16961.92,134,12,15.26,0.000418,Bi-weekly,2,Services,0,None,1,4,0,689,8.54,2.84,0,0,0
ebdad588-97fb-40d9-8cf1-21dcbab3a1bd,36,Male,Primary,Self-employed,9,5,Urban,179.49,384.01,10101.42,359,6,19.68,0.000539,Weekly,5,Agriculture,0,None,1,0,0,540,7.91,2.27,0,0,0
26101084-9462-432d-be57-b73a2298be6c,38,Female,Secondary,Self-employed,6,3,Rural,145.64,277.61,7018.92,341,9,12.2,0.000334,Bi-weekly,0,Agriculture,0,None,0,2,0,573,7.61,0.15,0,0,0
fafe2fcf-dc8a-407b-9583-bd41129b8996,27,Male,Secondary,Salaried,8,3,Rural,67.63,138.18,3256.3,153,12,13.01,0.000357,Monthly,0,Education,1,Equipment,1,2,0,447,12.27,3.08,0,0,0
3ae9cb53-1620-4c4b-a5c4-c5f905d503d1,33,Male,Primary,Informal,8,4,Urban,283.57,890.11,22387.37,8,12,16.1,0.000441,Weekly,3,Education,0,None,0,2,2,459,9.87,3.09,0,0,0
81260e0a-8bd9-4d9d-afde-ef2c9aa57cca,39,Male,Primary,Informal,0,4,Urban,311.64,1096.91,29354.7,72,9,13.37,0.000366,Monthly,1,Education,0,None,0,2,0,594,8.43,1.57,0,0,0
46dd114e-e83c-47a1-b6dd-05a22d294b92,45,Female,Tertiary,Self-employed,12,4,Rural,578.9,1506.47,37365.22,299,6,18.57,0.000509,Monthly,4,Agriculture,0,None,0,5,0,617,9.86,0.16,0,0,0
fdc25083-3d64-4636-b85d-ba24a9a0dcee,44,Female,Primary,Self-employed,10,4,Rural,91.79,329.24,7507.65,269,6,14.17,0.000388,Monthly,3,Trading,0,None,1,2,0,503,5.29,4.15,0,0,0
2e20a3f5-1d14-45a0-8db3-591273113288,22,Female,Secondary,Self-employed,6,5,Urban,174.6,850.72,22724.5,280,12,17.91,0.000491,Weekly,5,Trading,0,None,1,2,1,443,13.04,2.54,0,1,1
75897706-af9f-42e3-80ff-32febd315d2c,47,Female,Secondary,Informal,13,3,Urban,121.89,149.25,3627.47,345,6,16.43,0.00045,Weekly,0,Health,0,None,1,1,0,494,11.5,2.24,0,0,0
6de4f82a-bf61-4b89-b94b-981e710df3f0,34,Female,Secondary,Informal,10,4,Urban,171.49,504.23,13270.56,191,6,15.15,0.000415,Bi-weekly,3,Health,0,None,1,2,1,396,7.93,7.28,0,0,0
89fa1add-8475-462a-8541-ebe4c0169e3b,23,Male,None,Salaried,2,7,Rural,84.8,822.04,19871.9,106,12,15.43,0.000423,Weekly,8,Agriculture,1,Land,1,1,1,423,13.48,-0.41,1,1,1
124f2186-e4e6-4f75-83b3-d81fdf3aa7b4,51,Female,Secondary,Salaried,10,8,Rural,158.72,95.43,2458.97,323,9,16.07,0.00044,Weekly,4,Health,0,None,0,1,0,624,9.01,5.82,0,0,0
75b101d4-94d9-4b99-949c-8c1cba6c2e45,53,Female,Secondary,Informal,13,9,Rural,263.03,422.28,10389.22,247,18,13.86,0.00038,Weekly,4,Trading,1,Land,0,2,0,621,6.74,3.21,0,0,0
35b683a6-b382-4f8e-8352-4802f0b4c7a9,38,Female,Tertiary,Self-employed,8,5,Urban,224.96,265.66,6393.36,22,6,18.52,0.000507,Bi-weekly,5,Trading,0,None,1,1,1,544,12.53,1.36,1,1,1
4d6f2089-488d-4c2c-ab0c-1bc0be057927,44,Male,Secondary,Self-employed,15,8,Rural,455.11,967.27,24890.56,48,24,11.15,0.000305,Bi-weekly,2,Agriculture,0,None,1,1,1,558,10.9,0.38,0,0,0
e96ce4bd-17bf-4bae-9f39-1133552cfa7a,44,Female,Secondary,Informal,10,4,Rural,205.77,971.0,23119.3,177,24,19.83,0.000543,Bi-weekly,2,Health,0,None,0,2,0,615,10.06,1.69,0,0,0
b7e6f8ec-da74-4f27-9663-9aa110f0f79b,52,Female,Secondary,Unemployed,9,6,Rural,71.35,251.99,5641.21,12,6,11.15,0.000306,Weekly,1,Agriculture,0,None,1,2,0,649,8.15,0.57,0,0,0
c8c7c426-c04c-4779-804d-1e3cc72fd647,44,Female,Primary,Informal,8,5,Rural,63.46,124.16,3238.1,10,6,18.09,0.000496,Monthly,3,Services,0,None,1,1,1,396,6.12,1.78,0,0,1
d126daf6-f8bf-4878-8826-dc351f5d6e34,19,Male,Tertiary,Self-employed,3,9,Urban,645.19,1329.86,32086.49,57,24,20.83,0.000571,Bi-weekly,8,Services,1,Land,1,0,0,702,5.96,1.56,0,0,0
887325fc-29c1-400e-8477-52877cc79a3e,59,Male,Primary,Salaried,15,4,Urban,167.28,328.63,8355.21,92,3,20.19,0.000553,Bi-weekly,4,Services,0,None,1,1,0,523,7.09,2.17,0,0,0
ac7ef332-749d-42c2-b97d-bc86c041b9e0,48,Male,Primary,Self-employed,11,3,Urban,201.34,514.81,13058.41,15,6,8.85,0.000243,Monthly,1,Services,1,Equipment,1,2,0,595,9.16,3.32,0,0,0
993843e8-2658-45b8-9965-515f117a4d3a,29,Male,Tertiary,Self-employed,10,5,Rural,248.78,752.58,19580.97,284,6,15.14,0.000415,Bi-weekly,2,Agriculture,0,None,1,0,0,561,11.07,-2.0,0,0,0
e72ab11c-55c7-4c78-b618-993c1d49f418,23,Male,Secondary,Salaried,1,1,Urban,334.35,1472.4,38794.92,61,12,15.08,0.000413,Weekly,4,Agriculture,0,None,0,6,0,663,6.68,4.27,0,0,0
874cacb5-264a-4eb2-a0b1-93f030e35576,41,Female,Primary,Self-employed,2,5,Urban,73.67,244.68,6295.15,145,3,19.85,0.000544,Monthly,3,Trading,0,None,1,1,1,402,9.79,3.85,1,1,1
b8537635-915f-49d4-9d19-0e82cf4828ab,32,Male,Secondary,Unemployed,4,1,Rural,362.93,805.8,20892.88,234,9,10.9,0.000299,Monthly,3,Education,0,None,1,2,0,703,12.05,1.53,0,0,0
67aa89dd-e2eb-4e4a-9d67-f5a4ef414dbb,39,Male,Secondary,Self-employed,10,3,Rural,396.82,1786.41,47097.6,143,18,14.89,0.000408,Weekly,2,Trading,0,None,1,3,0,648,7.67,6.43,0,0,0
56caf9ba-1b01-44de-97e9-b809d0808f9b,44,Female,Secondary,Unemployed,10,5,Rural,187.83,106.41,2573.75,44,3,12.17,0.000334,Monthly,1,Trading,0,None,1,5,0,615,8.59,2.94,0,0,0
4cc34f9e-e013-4f89-9ef3-d4eab77d9956,28,Female,Tertiary,Salaried,1,2,Rural,267.86,551.1,13265.4,161,18,15.64,0.000429,Weekly,1,Agriculture,1,Equipment,0,1,1,436,7.3,0.19,0,0,0
c20109c7-c51a-4a3c-a11d-3a7bb9db4255,22,Female,None,Informal,6,5,Urban,94.53,129.33,3348.7,225,12,13.37,0.000366,Monthly,6,Trading,0,None,1,0,0,601,8.15,2.51,0,0,0
c2e14b9e-af0b-4471-8713-fe3a5f3f3921,40,Male,Secondary,Salaried,10,1,Urban,92.95,189.12,4244.28,254,6,15.51,0.000425,Monthly,3,Trading,0,None,1,3,1,475,9.79,2.59,0,0,0
8fd8646a-a539-4eb8-a87b-1503cba7ebfa,29,Female,Secondary,Informal,7,5,Rural,280.2,811.42,18740.72,317,24,13.9,0.000381,Monthly,5,Trading,0,None,1,3,0,641,15.15,4.52,0,0,0
e56f88ea-a59b-446a-a5e8-c78314d81bcd,37,Female,Secondary,Self-employed,10,7,Urban,244.32,882.69,19854.76,232,12,10.66,0.000292,Monthly,3,Trading,0,None,1,2,0,666,15.18,1.98,0,0,0
425f17df-91a2-481d-94c9-906322fa7915,19,Female,None,Unemployed,0,8,Rural,93.86,153.6,4094.82,34,12,17.95,0.000492,Monthly,3,Agriculture,1,Vehicle,1,1,0,512,10.26,2.59,0,0,0
e06535a8-4816-48c1-afdb-102b95bc4e60,32,Female,Primary,Salaried,8,9,Urban,211.3,686.86,18288.49,310,3,8.97,0.000246,Weekly,3,Health,1,Land,1,1,0,717,5.9,4.38,0,0,0
855d51b0-632c-46d4-aecd-d512e4461682,44,Male,None,Informal,14,3,Rural,103.44,126.45,3317.36,50,6,15.45,0.000423,Weekly,2,Agriculture,0,None,1,1,0,533,10.0,2.04,0,0,0
d22c0233-e005-402f-84c1-57f6b9186f41,42,Female,Tertiary,Informal,14,4,Rural,548.09,504.56,12647.84,233,12,14.05,0.000385,Monthly,1,Services,0,None,0,3,0,671,8.69,3.85,0,1,1
b5dd2018-b3f9-410d-a97e-30e27ad09019,26,Male,Primary,Self-employed,8,3,Urban,149.44,372.45,9058.09,234,6,16.99,0.000465,Weekly,2,Agriculture,0,None,1,1,0,617,8.73,2.0,0,0,0
d31a2071-5865-4ff6-9600-d75488ceb4f4,21,Male,Tertiary,Unemployed,5,7,Rural,287.74,544.03,13413.91,339,9,21.5,0.000589,Bi-weekly,0,Agriculture,0,None,1,3,0,571,9.85,2.01,0,0,1
b762e101-a3bb-48e8-81de-f3dc7a89a800,35,Male,None,Self-employed,2,5,Urban,112.33,657.37,16809.24,280,9,9.48,0.00026,Bi-weekly,1,Trading,1,Equipment,0,2,0,576,12.58,0.55,0,0,0
71b23efd-55b6-412c-bba0-cdb889e9590f,42,Female,Secondary,Salaried,10,5,Urban,344.65,1718.38,44748.85,304,18,13.12,0.00036,Bi-weekly,3,Education,0,None,1,0,0,604,7.6,0.91,0,0,0
33804393-fc1c-4cc7-890d-abd70943a648,40,Female,Secondary,Informal,6,5,Urban,196.98,311.21,7260.12,260,9,14.34,0.000393,Bi-weekly,2,Agriculture,1,Vehicle,0,2,1,491,13.02,4.1,0,0,0
68957c88-c699-46d8-9ae0-f8fcec4b4448,29,Female,Tertiary,Self-employed,11,6,Urban,362.74,249.76,6511.38,70,18,12.73,0.000349,Weekly,3,Services,1,Vehicle,1,2,0,650,8.45,4.09,0,0,0
503446b4-3505-405a-85be-f4624127f0d4,39,Male,Tertiary,Informal,13,3,Rural,452.05,408.66,10877.66,335,6,17.11,0.000469,Monthly,5,Agriculture,0,None,0,0,0,697,10.55,6.67,0,0,0
aca6b77c-ffe5-46fd-84f9-6d86b914d277,53,Female,Tertiary,Informal,10,7,Rural,130.2,173.46,4548.57,80,6,14.9,0.000408,Monthly,4,Services,0,None,1,1,0,637,10.25,6.99,0,0,0
cfcf69d2-0904-45eb-b505-f603bac9bb0c,37,Female,Tertiary,Informal,9,6,Urban,288.48,681.85,15523.85,232,12,12.79,0.00035,Monthly,3,Education,0,None,0,0,0,565,9.77,6.17,0,0,0
9fbe690f-404a-4f05-91d4-7f5fa767f754,18,Female,Secondary,Self-employed,2,7,Rural,125.35,253.9,6629.6,24,3,11.94,0.000327,Weekly,1,Agriculture,1,Equipment,1,2,0,528,7.82,5.55,0,0,0
ac7f2f6f-f554-44be-8bd0-cabe172f4125,37,Male,Secondary,Salaried,12,4,Urban,211.94,213.62,5315.21,195,6,8.82,0.000242,Monthly,1,Agriculture,1,Land,0,2,0,693,9.25,3.16,0,0,0
bf9ee017-249c-43ca-96e2-c9265716e3bd,60,Female,Primary,Salaried,10,5,Rural,239.67,1236.13,33796.39,287,12,16.86,0.000462,Weekly,2,Health,0,None,1,3,1,533,11.82,7.17,0,0,0
7fce4a4f-746c-4c74-b2a5-fc1aefe50a5a,20,Female,Secondary,Salaried,0,7,Urban,173.1,590.24,14642.41,327,24,13.09,0.000359,Weekly,2,Services,0,None,1,0,0,609,6.44,5.57,0,0,1
52c93d51-782a-4d43-bdd9-95de84bbf37f,35,Female,None,Unemployed,8,3,Urban,58.89,459.22,12239.71,141,9,20.62,0.000565,Weekly,0,Agriculture,1,Land,0,3,0,449,14.06,6.68,1,1,1
3aa1f3e6-9cee-493b-86d1-9a31c09d7dd7,32,Female,Secondary,Unemployed,0,8,Urban,174.2,110.82,3013.79,312,9,18.73,0.000513,Weekly,6,Agriculture,0,None,1,3,1,393,5.98,3.52,0,0,0
6bf437dd-47d7-4c8f-bc64-86538a79968f,36,Female,Secondary,Self-employed,9,4,Rural,224.94,955.0,25037.8,293,18,14.12,0.000387,Monthly,3,Agriculture,1,Land,1,2,0,630,13.98,4.78,0,0,0
140b39b4-e23a-4d66-99a1-50dcd1d42607,37,Male,Primary,Informal,11,7,Rural,161.69,348.43,8423.89,301,3,14.6,0.0004,Weekly,4,Agriculture,1,Land,1,3,1,310,5.0,3.44,0,0,0
a0331bcf-16f5-4c00-af28-00e85095ee52,49,Male,None,Salaried,16,7,Urban,216.29,388.44,9992.22,262,9,12.37,0.000339,Bi-weekly,2,Education,1,Land,1,3,1,512,10.89,3.79,0,0,0
c394c48b-8466-4147-8490-f6c1c3c9623b,36,Female,Primary,Informal,6,4,Rural,230.34,521.52,12407.94,218,6,14.48,0.000397,Bi-weekly,3,Agriculture,0,None,1,1,0,706,13.6,-0.42,0,0,0
01531d58-f9cc-4961-a66d-453a7afbfb56,50,Female,None,Self-employed,13,5,Rural,132.89,196.72,4752.54,309,12,13.6,0.000373,Monthly,3,Trading,0,None,1,1,1,454,11.93,0.15,0,0,0
e02831cb-2fe2-4079-b192-8bf4c7394c3d,34,Female,Tertiary,Self-employed,10,2,Rural,100.61,220.71,5902.82,77,12,14.75,0.000404,Weekly,5,Services,0,None,0,2,0,566,6.52,4.43,0,1,1
3d8b982a-99cc-49f7-a75a-5234daba6ee9,31,Female,Primary,Salaried,3,1,Rural,146.12,602.93,15116.2,183,18,17.42,0.000477,Weekly,4,Agriculture,0,None,1,2,0,535,9.66,0.87,0,0,0
5a7742b5-8930-485a-9ca8-93a8ac9c981f,27,Male,None,Self-employed,9,5,Urban,124.73,61.04,1513.19,318,6,20.84,0.000571,Weekly,2,Trading,0,None,1,0,0,528,9.15,3.6,0,0,0
e161328b-d20b-4207-a6e2-0389a45eeda1,18,Female,Primary,Salaried,2,8,Urban,124.67,711.46,19549.71,299,12,12.95,0.000355,Monthly,1,Trading,0,None,0,0,0,569,5.0,2.18,0,0,0
ca6fa327-9a06-4fde-8a75-771da4b13de4,38,Male,Tertiary,Salaried,7,4,Rural,274.68,722.13,19573.02,33,18,10.18,0.000279,Weekly,1,Agriculture,0,None,1,2,0,653,7.07,2.8,0,0,0
fa74a66c-7aa5-498d-a7e7-4682dd305dbd,60,Female,Secondary,Self-employed,16,1,Rural,209.25,446.66,10445.37,340,9,14.04,0.000385,Monthly,2,Agriculture,0,None,1,2,1,452,13.04,0.14,0,0,1
34c2490e-d441-43b9-a47a-cbb36d4e6218,40,Male,Primary,Salaried,9,4,Urban,161.37,645.84,16252.9,21,18,15.17,0.000416,Monthly,3,Trading,1,Equipment,0,2,0,479,8.89,1.27,0,0,0
cc3a85a6-98e2-4208-8c05-7e45d582ea51,43,Female,Primary,Salaried,13,4,Urban,301.98,761.29,18585.42,290,6,16.55,0.000453,Bi-weekly,1,Services,1,Vehicle,1,0,0,616,9.23,4.06,0,0,0
0213e256-f325-47d5-afa1-635a430846a1,30,Female,Primary,Self-employed,5,4,Urban,228.45,386.21,9516.36,111,12,18.24,0.0005,Bi-weekly,2,Agriculture,0,None,1,4,0,610,9.12,4.44,0,0,0
6bae669d-d78f-4c6b-ab7d-3002cc448147,32,Male,Primary,Self-employed,8,3,Rural,85.46,111.31,2958.04,68,3,10.63,0.000291,Weekly,5,Agriculture,0,None,0,2,1,373,10.89,4.45,0,0,0
5710de96-450d-401c-9f50-974ec0bf8f56,47,Male,None,Self-employed,9,3,Rural,64.64,426.63,11102.18,326,12,15.83,0.000434,Monthly,4,Trading,0,None,1,1,0,654,13.52,5.77,0,0,0
bfe35516-768b-4b1c-83ed-65b94028d128,59,Female,Secondary,Unemployed,12,2,Rural,263.94,228.75,5175.59,87,3,20.63,0.000565,Monthly,2,Trading,1,Equipment,1,2,0,507,12.27,2.95,0,0,0
5baf64d8-7ae2-4f79-af16-a1c24a70ede4,53,Male,None,Unemployed,14,10,Rural,243.51,481.72,12858.0,327,12,16.02,0.000439,Weekly,3,Agriculture,1,Equipment,0,3,0,554,9.32,0.95,0,1,1
15ad9f63-0743-4398-8bc3-7ae270b4e824,45,Female,Tertiary,Self-employed,8,9,Urban,119.28,96.8,2353.84,193,6,11.61,0.000318,Weekly,5,Trading,0,None,1,2,0,545,8.23,0.73,0,0,0
6f0afbfb-e648-4d82-a8c3-e10d773383f8,35,Female,Tertiary,Self-employed,11,3,Rural,222.83,651.11,16707.59,92,9,10.31,0.000283,Weekly,6,Agriculture,0,None,1,2,0,546,12.62,5.78,0,0,0
e37aaa18-ec70-4156-a406-ddd8ef8eb15b,38,Female,Primary,Informal,11,5,Rural,410.22,753.63,19621.72,181,3,14.41,0.000395,Bi-weekly,3,Agriculture,0,None,1,0,0,673,8.24,1.41,0,0,0
7f266e2f-51be-4ab5-8be2-b3b3b23d64af,26,Female,Primary,Salaried,3,4,Urban,120.3,112.73,2946.04,73,6,19.64,0.000538,Bi-weekly,4,Education,0,None,1,0,0,533,10.4,2.61,1,1,1
31d665be-c67d-4c5c-aba9-521f512d60f6,18,Female,Primary,Informal,2,4,Urban,440.8,532.93,12873.57,251,9,14.63,0.000401,Weekly,4,Trading,0,None,0,3,0,632,15.95,0.27,0,0,0
2cbfadc3-9490-4435-a182-7f0d58d1e994,21,Male,Secondary,Self-employed,1,6,Rural,109.31,273.62,7022.92,99,3,12.67,0.000347,Monthly,2,Agriculture,0,None,0,0,0,628,6.38,2.03,0,0,0
f718aa3f-20a6-47ea-adac-49d250fc2c2d,36,Female,Secondary,Salaried,3,5,Urban,144.64,412.35,10841.37,110,3,11.43,0.000313,Monthly,2,Agriculture,0,None,0,1,1,566,6.79,0.54,0,0,0
0a353140-eac8-4664-8f94-61beb494c963,31,Male,Secondary,Self-employed,5,7,Rural,144.55,76.86,1906.79,154,6,21.06,0.000577,Bi-weekly,4,Agriculture,1,Land,0,0,0,592,8.74,5.24,0,0,0
3855dbc9-d27e-4ae7-be71-d043e1e3bf73,18,Male,Secondary,Salaried,2,4,Urban,98.08,139.18,3385.18,266,6,8.7,0.000238,Monthly,5,Education,1,Land,1,0,0,564,7.18,1.31,0,0,0
fc3c70d6-c922-4927-b343-1c638b243f96,35,Male,Tertiary,Informal,10,5,Urban,128.63,344.23,8089.07,291,6,13.76,0.000377,Weekly,2,Trading,0,None,1,1,0,695,10.15,3.08,0,0,0
df89e8fc-78e9-4894-9506-7e2f8466f556,31,Female,Secondary,Self-employed,7,1,Urban,160.31,737.89,20448.29,282,12,11.54,0.000316,Weekly,2,Services,0,None,0,5,0,506,5.41,1.08,0,0,0
aa4c4804-6fd9-4da9-bd8a-8cbaa592776e,21,Female,None,Salaried,5,5,Urban,118.02,480.5,11152.06,15,9,14.48,0.000397,Monthly,2,Trading,0,None,1,4,0,639,14.03,5.1,0,0,0
b458c309-096c-4885-8190-4cc28ac06e0c,31,Male,None,Informal,3,1,Rural,78.8,132.03,3117.99,274,3,14.65,0.000401,Monthly,0,Agriculture,0,None,1,2,1,475,8.24,2.69,0,0,0
703ad763-0b3e-482f-b97d-f199c64b90d5,31,Female,Tertiary,Self-employed,6,2,Rural,223.7,839.33,21283.14,195,9,17.55,0.000481,Bi-weekly,0,Services,0,None,0,1,0,583,7.39,7.18,0,0,0
5c836a68-d012-4e17-a5b8-c2288178e5bd,28,Male,Secondary,Self-employed,11,8,Urban,380.61,639.9,15048.96,227,3,10.51,0.000288,Monthly,1,Education,0,None,0,2,0,622,13.29,5.52,0,0,0
9aa9a2ce-825a-4dbb-bce1-96429dcae81c,46,Female,Secondary,Self-employed,5,8,Urban,327.02,75.97,2104.88,158,3,14.92,0.000409,Monthly,2,Agriculture,0,None,0,3,2,394,11.8,4.58,1,1,1
19812cf6-730c-4653-ac9c-78ce706abfaa,18,Female,Secondary,Informal,0,3,Urban,150.53,790.09,18318.43,287,12,9.87,0.000271,Monthly,2,Trading,0,None,0,2,1,414,8.75,1.12,0,0,1
3477c234-ff4c-4284-8287-f7e8bc83a743,18,Female,Secondary,Informal,0,9,Urban,188.6,564.89,14284.76,329,18,9.76,0.000267,Monthly,2,Services,0,None,1,0,0,556,10.51,4.42,0,0,0
68deec6a-c02d-4861-81f4-207aa4a39522,35,Female,Secondary,Self-employed,7,7,Rural,96.13,266.08,7022.49,308,6,14.0,0.000384,Monthly,2,Agriculture,0,None,1,1,0,403,8.7,4.97,0,0,0
51858ad0-7e5c-4cd0-b55e-65fdf5bbd2a2,36,Female,Primary,Salaried,7,6,Urban,184.89,431.36,10009.79,332,24,16.32,0.000447,Weekly,5,Agriculture,0,None,0,2,1,476,8.28,-2.0,0,0,1
9164bb3b-a267-475d-91c7-11a70bfd67c3,40,Male,Tertiary,Self-employed,12,2,Urban,246.19,637.21,15168.49,34,24,17.15,0.00047,Monthly,3,Services,0,None,0,0,0,610,6.63,2.4,0,0,0
ce8cbf1a-af12-490a-82fb-033117645a56,29,Male,Primary,Self-employed,7,9,Urban,123.67,300.58,7570.52,24,6,16.52,0.000453,Monthly,3,Services,1,Vehicle,0,1,0,520,12.08,3.32,0,0,0
8a76f26f-a137-4c0e-95f7-3b219564b6f0,24,Male,Primary,Informal,0,7,Urban,128.87,256.01,6150.3,177,6,14.85,0.000407,Bi-weekly,4,Education,0,None,1,3,1,546,15.78,3.64,0,0,0
0843e67b-6fbb-4e23-9d57-a6d906887b68,35,Male,None,Informal,6,3,Rural,104.53,156.31,4007.42,298,24,15.92,0.000436,Weekly,2,Agriculture,1,Land,1,2,0,617,7.06,4.48,0,0,0
